step,current_node,u,v,old_cost,new_cost
60,1385,1386,1426,2.4446999577450845,2.9760844047581685
60,1385,1424,1384,3.2342492656076547,3.834953975836082
60,1385,1424,1425,2.908391810858436,3.5273299280651074
60,1385,1425,1385,2.672452931100768,3.245477261214968
60,1385,1425,1424,2.908391810858436,3.5273299280651074
60,1385,1425,1426,2.3589005151882727,2.9410034730880845
60,1385,1426,1386,2.4446999577450845,2.9760844047581685
60,1385,1426,1425,2.3589005151882727,2.9410034730880845
61,1425,1424,1464,2.908391810858436,3.5273299280651074
61,1425,1425,1465,2.3589005151882727,2.9410034730880845
61,1425,1426,1466,2.1438840286647034,2.695816704526664
61,1425,1464,1424,2.908391810858436,3.5273299280651074
61,1425,1464,1465,2.488112808113567,3.020611649046784
61,1425,1465,1425,2.3589005151882727,2.9410034730880845
61,1425,1465,1464,2.488112808113567,3.020611649046784
61,1425,1465,1466,1.974149099352447,2.5059000715627127
61,1425,1466,1426,2.1438840286647034,2.695816704526664
61,1425,1466,1465,1.974149099352447,2.5059000715627127
62,1465,1464,1504,2.488112808113567,3.020611649046784
62,1465,1465,1505,1.974149099352447,2.5059000715627127
62,1465,1466,1506,1.7871010848216722,2.350561387444474
62,1465,1504,1464,2.488112808113567,3.020611649046784
62,1465,1504,1505,2.0457356944796476,2.394968406641061
62,1465,1505,1465,1.974149099352447,2.5059000715627127
62,1465,1505,1504,2.0457356944796476,2.394968406641061
62,1465,1505,1506,1.5834519719428295,2.023741852623483
62,1465,1506,1466,1.7871010848216722,2.350561387444474
62,1465,1506,1505,1.5834519719428295,2.023741852623483
63,1505,1504,1544,2.0457356944796476,2.394968406641061
63,1505,1505,1545,1.5834519719428295,2.023741852623483
63,1505,1506,1546,1.4358197697803217,2.0224452784528157
63,1505,1544,1504,2.0457356944796476,2.394968406641061
63,1505,1544,1545,1.6745480333386344,1.807436153257491
63,1505,1545,1505,1.5834519719428295,2.023741852623483
63,1505,1545,1544,1.6745480333386344,1.807436153257491
63,1505,1545,1546,1.2638172928013147,1.630399946871543
63,1505,1546,1506,1.4358197697803217,2.0224452784528157
63,1505,1546,1545,1.2638172928013147,1.630399946871543
64,1504,1463,1464,3.2820672695096587,3.894651948965058
64,1504,1463,1503,3.2820672695096587,3.894651948965058
64,1504,1464,1463,3.2820672695096587,3.894651948965058
64,1504,1503,1463,3.2820672695096587,3.894651948965058
64,1504,1503,1504,2.7831961322775793,3.1660293571370888
64,1504,1503,1543,2.7831961322775793,3.1660293571370888
64,1504,1504,1503,2.7831961322775793,3.1660293571370888
64,1504,1543,1503,2.7831961322775793,3.1660293571370888
64,1504,1543,1544,2.3550550280853235,2.4059721364697895
64,1504,1544,1543,2.3550550280853235,2.4059721364697895
65,1503,1462,1463,4.258542293961069,5.042175025213655
65,1503,1462,1502,4.258542293961069,5.042175025213655
65,1503,1463,1462,4.258542293961069,5.042175025213655
65,1503,1502,1462,4.258542293961069,5.042175025213655
65,1503,1502,1503,3.7014489552456897,4.249207209131507
65,1503,1502,1542,3.7014489552456897,4.249207209131507
65,1503,1503,1502,3.7014489552456897,4.249207209131507
65,1503,1542,1502,3.7014489552456897,4.249207209131507
65,1503,1542,1543,3.214671582343172,3.340192841384238
65,1503,1543,1542,3.214671582343172,3.340192841384238
66,1502,1461,1462,5.282736087311997,6.286530419329388
66,1502,1461,1501,5.282736087311997,6.286530419329388
66,1502,1462,1461,5.282736087311997,6.286530419329388
66,1502,1501,1461,5.282736087311997,6.286530419329388
66,1502,1501,1502,4.664270673920545,5.442580716319998
66,1502,1501,1541,4.664270673920545,5.442580716319998
66,1502,1502,1501,4.664270673920545,5.442580716319998
66,1502,1541,1501,4.664270673920545,5.442580716319998
66,1502,1541,1542,4.117541004823076,4.396858640847183
66,1502,1542,1541,4.117541004823076,4.396858640847183
67,1501,1460,1461,6.206494288875231,7.398922346994888
67,1501,1460,1500,6.206494288875231,7.398922346994888
67,1501,1461,1460,6.206494288875231,7.398922346994888
67,1501,1500,1460,6.206494288875231,7.398922346994888
67,1501,1500,1501,5.520106351249674,6.4875101300872
67,1501,1500,1540,5.520106351249674,6.4875101300872
67,1501,1501,1500,5.520106351249674,6.4875101300872
67,1501,1540,1500,5.520106351249674,6.4875101300872
67,1501,1540,1541,4.9109566122526065,5.306998227582862
67,1501,1541,1540,4.9109566122526065,5.306998227582862
68,1500,1459,1460,6.8982962011545625,8.165834269628313
68,1500,1459,1499,6.8982962011545625,8.165834269628313
68,1500,1460,1459,6.8982962011545625,8.165834269628313
68,1500,1499,1459,6.8982962011545625,8.165834269628313
68,1500,1499,1500,6.1357623149046825,7.15438140336559
68,1500,1499,1539,6.1357623149046825,7.15438140336559
68,1500,1500,1499,6.1357623149046825,7.15438140336559
68,1500,1539,1499,6.1357623149046825,7.15438140336559
68,1500,1539,1540,5.461701606316215,5.841752257599997
68,1500,1540,1539,5.461701606316215,5.841752257599997
