step,current_node,u,v,old_cost,new_cost
57,1148,1188,1187,4.879514023979047,4.751242016854802
57,1148,1188,1189,4.4994121018357145,4.485561896948337
57,1148,1189,1149,4.5610152978983045,4.683728269046292
57,1148,1189,1188,4.4994121018357145,4.485561896948337
58,1188,1187,1227,4.879514023979047,4.751242016854802
58,1188,1188,1228,4.4994121018357145,4.485561896948337
58,1188,1189,1229,4.220314864802052,4.406377323898411
58,1188,1227,1187,4.879514023979047,4.751242016854802
58,1188,1227,1228,4.931815739620138,4.915065201834663
58,1188,1228,1188,4.4994121018357145,4.485561896948337
58,1188,1228,1227,4.931815739620138,4.915065201834663
58,1188,1228,1229,4.341654551690022,4.397813999091821
58,1188,1229,1189,4.220314864802052,4.406377323898411
58,1188,1229,1228,4.341654551690022,4.397813999091821
59,1189,1149,1150,4.5610152978983045,4.683728269046292
59,1189,1150,1149,4.5610152978983045,4.683728269046292
59,1189,1150,1190,4.526727936441109,4.998596630544167
59,1189,1189,1190,4.220314864802052,4.406377323898411
59,1189,1190,1150,4.526727936441109,4.998596630544167
59,1189,1190,1189,4.220314864802052,4.406377323898411
59,1189,1190,1230,3.9897435808709663,4.409926512733614
59,1189,1229,1230,3.864854795734198,4.042772827572362
59,1189,1230,1190,3.9897435808709663,4.409926512733614
59,1189,1230,1229,3.864854795734198,4.042772827572362
60,1229,1228,1268,4.341654551690022,4.397813999091821
60,1229,1229,1269,3.864854795734198,4.042772827572362
60,1229,1230,1270,3.468701327822013,3.785678398135462
60,1229,1268,1228,4.341654551690022,4.397813999091821
60,1229,1268,1269,4.146946032156498,4.150171186347999
60,1229,1269,1229,3.864854795734198,4.042772827572362
60,1229,1269,1268,4.146946032156498,4.150171186347999
60,1229,1269,1270,3.533412192068913,3.616691135225574
60,1229,1270,1230,3.468701327822013,3.785678398135462
60,1229,1270,1269,3.533412192068913,3.616691135225574
61,1230,1190,1191,3.9897435808709663,4.409926512733614
61,1230,1191,1190,3.9897435808709663,4.409926512733614
61,1230,1191,1231,3.749370170203163,4.357282319401435
61,1230,1230,1231,3.468701327822013,3.785678398135462
61,1230,1231,1191,3.749370170203163,4.357282319401435
61,1230,1231,1230,3.468701327822013,3.785678398135462
61,1230,1231,1271,3.112048988326282,3.5310572621964864
61,1230,1270,1271,3.0260306797162695,3.201368713303011
61,1230,1271,1231,3.112048988326282,3.5310572621964864
61,1230,1271,1270,3.0260306797162695,3.201368713303011
62,1270,1269,1309,3.533412192068913,3.616691135225574
62,1270,1270,1310,3.0260306797162695,3.201368713303011
62,1270,1271,1311,2.5990337516942543,2.8439734107085943
62,1270,1309,1269,3.533412192068913,3.616691135225574
62,1270,1309,1310,3.275730377757246,3.2158449885843985
62,1270,1310,1270,3.0260306797162695,3.201368713303011
62,1270,1310,1309,3.275730377757246,3.2158449885843985
62,1270,1310,1311,2.721718132323521,2.75910503896691
62,1270,1311,1271,2.5990337516942543,2.8439734107085943
62,1270,1311,1310,2.721718132323521,2.75910503896691
63,1271,1231,1232,3.112048988326282,3.5310572621964864
63,1271,1232,1231,3.112048988326282,3.5310572621964864
63,1271,1232,1272,2.763253554706435,3.203484281065618
63,1271,1271,1272,2.5990337516942543,2.8439734107085943
63,1271,1272,1232,2.763253554706435,3.203484281065618
63,1271,1272,1271,2.5990337516942543,2.8439734107085943
63,1271,1272,1312,2.230149156396359,2.492415412685089
63,1271,1311,1312,2.2773918777729016,2.407838182992334
63,1271,1312,1272,2.230149156396359,2.492415412685089
63,1271,1312,1311,2.2773918777729016,2.407838182992334
64,1272,1232,1233,2.763253554706435,3.203484281065618
64,1272,1233,1232,2.763253554706435,3.203484281065618
64,1272,1233,1273,2.4136149281121604,2.7941157568756356
64,1272,1272,1273,2.230149156396359,2.492415412685089
64,1272,1273,1233,2.4136149281121604,2.7941157568756356
64,1272,1273,1272,2.230149156396359,2.492415412685089
64,1272,1273,1313,1.9120429662821712,2.1419244428291764
64,1272,1312,1313,1.9263355978932943,2.1184336660989285
64,1272,1313,1273,1.9120429662821712,2.1419244428291764
64,1272,1313,1312,1.9263355978932943,2.1184336660989285
65,1273,1233,1234,2.4136149281121604,2.7941157568756356
65,1273,1234,1233,2.4136149281121604,2.7941157568756356
65,1273,1234,1274,2.079753477535759,2.372644860997879
65,1273,1273,1274,1.9120429662821712,2.1419244428291764
65,1273,1274,1234,2.079753477535759,2.372644860997879
65,1273,1274,1273,1.9120429662821712,2.1419244428291764
65,1273,1274,1314,1.6546120950340777,1.8475915093699888
65,1273,1313,1314,1.6601018628771964,1.877232451765104
65,1273,1314,1274,1.6546120950340777,1.8475915093699888
65,1273,1314,1313,1.6601018628771964,1.877232451765104
66,1274,1234,1235,2.079753477535759,2.372644860997879
66,1274,1235,1234,2.079753477535759,2.372644860997879
66,1274,1235,1275,1.7931851240821175,2.0540520771912263
66,1274,1274,1275,1.6546120950340777,1.8475915093699888
66,1274,1275,1235,1.7931851240821175,2.0540520771912263
66,1274,1275,1274,1.6546120950340777,1.8475915093699888
66,1274,1275,1315,1.476035818674288,1.698407941672289
66,1274,1314,1315,1.4812204142457508,1.7174270258615356
66,1274,1315,1275,1.476035818674288,1.698407941672289
66,1274,1315,1314,1.4812204142457508,1.7174270258615356
67,1275,1235,1236,1.7931851240821175,2.0540520771912263
67,1275,1236,1235,1.7931851240821175,2.0540520771912263
67,1275,1236,1276,1.5820423088204836,1.937151947162199
67,1275,1275,1276,1.476035818674288,1.698407941672289
67,1275,1276,1236,1.5820423088204836,1.937151947162199
67,1275,1276,1275,1.476035818674288,1.698407941672289
67,1275,1276,1316,1.3867087637136388,1.7654048921059005
67,1275,1315,1316,1.396410058643671,1.7031109492440253
67,1275,1316,1276,1.3867087637136388,1.7654048921059005
67,1275,1316,1315,1.396410058643671,1.7031109492440253
68,1276,1236,1237,1.5820423088204836,1.937151947162199
68,1276,1237,1236,1.5820423088204836,1.937151947162199
68,1276,1237,1277,1.4548636967174255,2.050175929450196
68,1276,1276,1277,1.3867087637136388,1.7654048921059005
68,1276,1277,1237,1.4548636967174255,2.050175929450196
68,1276,1277,1276,1.3867087637136388,1.7654048921059005
68,1276,1277,1317,1.375395005267863,2.0545220408319764
68,1276,1316,1317,1.4030163420074029,1.8876187875722188
68,1276,1317,1277,1.375395005267863,2.0545220408319764
68,1276,1317,1316,1.4030163420074029,1.8876187875722188
69,1277,1237,1238,1.4548636967174255,2.050175929450196
69,1277,1238,1237,1.4548636967174255,2.050175929450196
69,1277,1238,1278,1.396264165642484,2.3352511067263597
69,1277,1277,1278,1.375395005267863,2.0545220408319764
69,1277,1278,1238,1.396264165642484,2.3352511067263597
69,1277,1278,1277,1.375395005267863,2.0545220408319764
69,1277,1278,1318,1.4074627619650089,2.493879622783279
69,1277,1317,1318,1.4771385267297494,2.2715763788665244
69,1277,1318,1278,1.4074627619650089,2.493879622783279
69,1277,1318,1317,1.4771385267297494,2.2715763788665244
70,1278,1238,1239,1.396264165642484,2.3352511067263597
70,1278,1239,1238,1.396264165642484,2.3352511067263597
70,1278,1239,1279,1.3778511051974354,2.680253890992815
70,1278,1278,1279,1.4074627619650089,2.493879622783279
70,1278,1279,1239,1.3778511051974354,2.680253890992815
70,1278,1279,1278,1.4074627619650089,2.493879622783279
70,1278,1279,1319,1.438842765459034,2.964838935701999
70,1278,1318,1319,1.5731663298353786,2.788451969495537
70,1278,1319,1279,1.438842765459034,2.964838935701999
70,1278,1319,1318,1.5731663298353786,2.788451969495537
71,1318,1317,1357,1.4771385267297494,2.2715763788665244
71,1318,1318,1358,1.5731663298353786,2.788451969495537
71,1318,1319,1359,1.6387757338770603,3.329245956244585
71,1318,1357,1317,1.4771385267297494,2.2715763788665244
71,1318,1357,1358,1.7350840774720804,2.6366975755755115
71,1318,1358,1318,1.5731663298353786,2.788451969495537
71,1318,1358,1357,1.7350840774720804,2.6366975755755115
71,1318,1358,1359,1.86101312275916,3.1492674425353666
71,1318,1359,1319,1.6387757338770603,3.329245956244585
71,1318,1359,1358,1.86101312275916,3.1492674425353666
72,1358,1357,1397,1.7350840774720804,2.6366975755755115
72,1358,1358,1398,1.86101312275916,3.1492674425353666
72,1358,1359,1399,1.941369253239032,3.7012121670696168
72,1358,1397,1357,1.7350840774720804,2.6366975755755115
72,1358,1397,1398,2.0967603715377447,3.0568221882481112
72,1358,1398,1358,1.86101312275916,3.1492674425353666
72,1358,1398,1397,2.0967603715377447,3.0568221882481112
72,1358,1398,1399,2.217977638478801,3.489626476420075
72,1358,1399,1359,1.941369253239032,3.7012121670696168
72,1358,1399,1398,2.217977638478801,3.489626476420075
73,1398,1397,1437,2.0967603715377447,3.0568221882481112
73,1398,1398,1438,2.217977638478801,3.489626476420075
73,1398,1399,1439,2.2935439846056616,3.994898575203335
73,1398,1437,1397,2.0967603715377447,3.0568221882481112
73,1398,1437,1438,2.49657582696954,3.4471837316605516
73,1398,1438,1398,2.217977638478801,3.489626476420075
73,1398,1438,1437,2.49657582696954,3.4471837316605516
73,1398,1438,1439,2.5845404132760708,3.7412487039588194
73,1398,1439,1399,2.2935439846056616,3.994898575203335
73,1398,1439,1438,2.5845404132760708,3.7412487039588194
74,1438,1437,1477,2.49657582696954,3.4471837316605516
74,1438,1438,1478,2.5845404132760708,3.7412487039588194
74,1438,1439,1479,2.6394233573000747,4.147128722241986
74,1438,1477,1437,2.49657582696954,3.4471837316605516
74,1438,1477,1478,2.872263783056499,3.7537507034138686
74,1438,1478,1438,2.5845404132760708,3.7412487039588194
74,1438,1478,1477,2.872263783056499,3.7537507034138686
74,1438,1478,1479,2.909577558581355,3.876639774270204
74,1438,1479,1439,2.6394233573000747,4.147128722241986
74,1438,1479,1478,2.909577558581355,3.876639774270204
75,1478,1477,1517,2.872263783056499,3.7537507034138686
75,1478,1478,1518,2.909577558581355,3.876639774270204
75,1478,1479,1519,2.9343060728586936,4.144374753995077
75,1478,1517,1477,2.872263783056499,3.7537507034138686
75,1478,1517,1518,3.17760321079716,3.952598351370825
75,1478,1518,1478,2.909577558581355,3.876639774270204
75,1478,1518,1517,3.17760321079716,3.952598351370825
75,1478,1518,1519,3.1605101699495286,3.90656337261171
75,1478,1519,1479,2.9343060728586936,4.144374753995077
75,1478,1519,1518,3.1605101699495286,3.90656337261171
76,1518,1517,1557,3.17760321079716,3.952598351370825
76,1518,1518,1558,3.1605101699495286,3.90656337261171
76,1518,1519,1559,3.1533663244632946,4.02364514055614
76,1518,1557,1517,3.17760321079716,3.952598351370825
76,1518,1557,1558,3.387160600180771,4.03317425003889
76,1518,1558,1518,3.1605101699495286,3.90656337261171
76,1518,1558,1557,3.387160600180771,4.03317425003889
76,1518,1558,1559,3.3251243275709523,3.856898272070805
76,1518,1559,1519,3.1533663244632946,4.02364514055614
76,1518,1559,1558,3.3251243275709523,3.856898272070805
77,1558,1557,1597,3.387160600180771,4.03317425003889
77,1558,1558,1598,3.3251243275709523,3.856898272070805
77,1558,1559,1599,3.2918533029188324,3.846347194089679
77,1558,1597,1557,3.387160600180771,4.03317425003889
77,1558,1597,1598,3.492310144646201,3.98224829180683
77,1558,1598,1558,3.3251243275709523,3.856898272070805
77,1558,1598,1597,3.492310144646201,3.98224829180683
77,1558,1598,1599,3.405036142591025,3.742159670029451
77,1558,1599,1559,3.2918533029188324,3.846347194089679
77,1558,1599,1598,3.405036142591025,3.742159670029451
